game_pk,date,home,away,home_team_id,away_team_id,home_sp_id,away_sp_id,excluded,n_innings,max_runs,highest_inning,inning_1_runs,inning_2_runs,inning_3_runs,inning_4_runs,inning_5_runs,inning_6_runs,inning_7_runs,inning_8_runs,inning_9_runs,season,home_sp_fip,away_sp_fip,home_team_wrc_plus,away_team_wrc_plus,park_factor_runs
823698,2026-06-04,MIN,KC,142,118,702193.0,607625.0,False,9,4.0,6,2.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,2.0,2026,3.1,4.059409594095941,4.2,3.9,99
824672,2026-06-04,CHC,ATH,112,133,684007.0,669372.0,False,9,4.0,tie,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,4.0,2026,7.036170212765957,3.4322259136212625,4.1,3.2,98
824185,2026-06-04,HOU,PIT,117,134,678906.0,683003.0,False,9,5.0,6,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2026,4.1,7.978048780487805,6.3,6.8,99
825076,2026-06-04,ARI,LAD,109,119,669194.0,680736.0,False,9,2.0,tie,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2026,5.502402402402403,3.72111801242236,4.3,5.9,100
824673,2026-06-05,CHC,SF,112,137,665795.0,592662.0,False,9,8.0,6,2.0,0.0,0.0,6.0,1.0,8.0,0.0,2.0,2.0,2026,5.578632478632478,7.180717488789238,4.3,5.5,98
824271,2026-06-05,DET,SEA,116,136,664285.0,693433.0,False,9,3.0,tie,1.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2026,5.486363636363636,1.2506849315068493,4.5,5.5,96
823455,2026-06-05,PHI,CWS,143,145,666200.0,641743.0,False,9,7.0,2,0.0,7.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2026,2.9084291187739466,3.985608856088561,3.0,5.8,102
823538,2026-06-05,NYY,BOS,147,111,677960.0,543243.0,False,9,3.0,5,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2026,4.494557823129252,2.72962962962963,6.3,5.4,97
822810,2026-06-05,TOR,BAL,141,110,702056.0,687064.0,False,9,5.0,6,2.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,4.0,2026,2.548529411764706,3.736704119850187,4.3,6.0,101
824914,2026-06-05,ATL,PIT,144,134,527048.0,656605.0,False,9,5.0,3,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2026,4.162992125984252,4.198484848484849,4.8,6.9,100
823049,2026-06-05,STL,CIN,138,113,681517.0,663903.0,False,9,6.0,6,5.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,2026,3.7746031746031745,9.625821596244132,3.0,4.2,99
822892,2026-06-05,TEX,CLE,140,114,677958.0,800048.0,False,9,3.0,6,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2026,5.3641509433962264,3.062406015037594,4.8,3.5,103
823699,2026-06-05,MIN,KC,142,118,805673.0,608379.0,False,9,4.0,6,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2026,4.615151515151515,3.7451612903225806,4.7,3.9,99
825073,2026-06-05,ARI,WSH,109,120,518876.0,656492.0,False,9,5.0,tie,2.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,1.0,2026,4.214369501466276,5.793726937269373,3.7,4.5,100
823293,2026-06-05,SD,NYM,135,121,650633.0,681035.0,False,9,2.0,5,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2026,3.9394160583941606,2.392035398230089,2.6,4.5,96
823943,2026-06-05,LAD,LAA,119,108,808963.0,672282.0,False,9,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026,3.3491103202846975,3.28796992481203,5.6,6.1,94
824269,2026-06-06,DET,SEA,116,136,672456.0,682243.0,False,9,2.0,3,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2026,4.7287878787878785,2.44640522875817,4.8,5.2,96
823697,2026-06-06,MIN,KC,142,118,657746.0,679883.0,False,9,2.0,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2026,2.523076923076923,6.725,4.7,3.9,99
823048,2026-06-06,STL,CIN,138,113,669461.0,666157.0,False,9,3.0,tie,0.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,2026,2.6256916996047432,6.911320754716981,3.4,3.8,99
822808,2026-06-06,TOR,BAL,141,110,680755.0,680694.0,False,9,4.0,3,0.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,2026,0.8419354838709681,3.2607717041800646,4.4,6.4,101
823454,2026-06-06,PHI,CWS,143,145,691725.0,685126.0,False,9,4.0,1,4.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2026,6.305128205128206,1.281818181818182,3.7,6.1,102
825075,2026-06-06,ARI,WSH,109,120,593958.0,641793.0,False,9,2.0,tie,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2026,2.727329192546584,6.86984126984127,3.2,5.7,100
824915,2026-06-06,ATL,PIT,144,134,675911.0,677952.0,False,9,4.0,5,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2026,4.313235294117647,3.1309597523219814,5.3,7.0,100
823859,2026-06-06,MIA,TB,146,139,669199.0,663556.0,False,9,2.0,tie,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,2026,1.7363636363636366,2.6256916996047432,3.7,4.3,93
822891,2026-06-06,TEX,CLE,140,114,683004.0,676440.0,False,9,4.0,5,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2026,3.6474452554744525,5.291780821917808,5.1,3.4,103
824351,2026-06-06,COL,MIL,115,158,688642.0,694819.0,False,9,3.0,7,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2026,2.1,0.584848484848485,6.0,5.9,112
823942,2026-06-06,LAD,LAA,119,108,808967.0,686799.0,False,9,10.0,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026,3.580769230769231,6.312669683257918,5.2,5.9,94
823292,2026-06-06,SD,NYM,135,121,656288.0,690997.0,False,9,3.0,7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2026,5.937209302325582,6.369961977186312,2.4,5.0,96
824916,2026-06-07,ATL,PIT,144,134,693821.0,682254.0,False,9,3.0,7,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2026,3.66140350877193,-0.2333333333333334,5.2,6.1,100
823537,2026-06-07,NYY,BOS,147,111,693645.0,624133.0,False,9,5.0,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,2026,2.817314487632509,2.798275862068966,6.4,5.4,97
822807,2026-06-07,TOR,BAL,141,110,592332.0,669358.0,False,9,5.0,6,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,2026,2.4430656934306567,3.676923076923077,4.2,6.2,101
824268,2026-06-07,DET,SEA,116,136,656427.0,622491.0,False,9,3.0,7,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,2026,3.1444444444444444,5.124793388429753,4.2,4.7,96
823857,2026-06-07,MIA,TB,146,139,645261.0,643377.0,False,9,2.0,tie,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2026,4.9874172185430465,4.95,3.3,3.9,93
824183,2026-06-07,HOU,ATH,117,133,681347.0,695611.0,False,9,3.0,3,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2026,6.113245033112583,2.4333333333333336,5.8,3.4,99
823696,2026-06-07,MIN,KC,142,118,687570.0,702070.0,False,9,4.0,tie,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,2026,3.5382470119521914,2.2071428571428573,4.7,4.1,99
823047,2026-06-07,STL,CIN,138,113,700241.0,695076.0,False,9,3.0,5,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,2026,4.062962962962963,3.8981220657276996,3.9,3.6,99
822890,2026-06-07,TEX,CLE,140,114,594798.0,676282.0,False,9,4.0,3,2.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,2026,4.729629629629629,5.172072072072073,4.1,3.8,103
824349,2026-06-07,COL,MIL,115,158,607536.0,675660.0,False,9,7.0,6,2.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,5.0,2026,7.868518518518519,5.841935483870968,5.8,6.0,112
825074,2026-06-07,ARI,WSH,109,120,647336.0,676917.0,False,9,2.0,5,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2026,2.41740614334471,2.895221843003413,2.6,5.3,100
823941,2026-06-07,LAD,LAA,119,108,686218.0,667755.0,False,9,6.0,7,0.0,2.0,1.0,2.0,2.0,4.0,6.0,0.0,1.0,2026,4.39277566539924,4.183032490974729,4.6,5.1,94
823291,2026-06-07,SD,NYM,135,121,681190.0,623211.0,False,9,4.0,5,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,2026,5.273913043478261,7.439622641509434,2.7,5.0,96
824829,2026-06-08,BAL,SEA,110,136,694346.0,676106.0,False,9,5.0,5,0.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,2026,7.1425531914893625,3.8241379310344827,5.5,4.7,101
822972,2026-06-08,TB,BOS,139,111,693855.0,813349.0,False,9,1.0,tie,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2026,7.6,4.3582781456953645,3.9,4.9,97
822806,2026-06-08,TOR,PHI,141,143,571578.0,650911.0,False,9,4.0,3,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2026,4.261825726141079,1.073684210526316,4.6,4.2,101
823289,2026-06-08,SD,CIN,135,113,621111.0,671096.0,False,9,3.0,8,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2026,3.5797047970479707,4.879359430604982,2.7,3.2,96
823218,2026-06-08,SF,WSH,137,120,657277.0,663992.0,False,9,3.0,9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2026,3.4780068728522338,5.231147540983606,6.8,4.8,95
823374,2026-06-09,PIT,LAD,134,119,694973.0,641778.0,False,9,10.0,7,2.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,2026,2.294139194139194,6.262393162393163,5.9,4.7,95
822969,2026-06-09,TB,BOS,139,111,607259.0,801139.0,False,9,3.0,4,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,2026,4.021985815602837,2.791780821917808,4.0,4.2,97
824267,2026-06-09,DET,MIN,116,142,675512.0,671737.0,False,9,4.0,5,2.0,1.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,2026,3.743564356435644,3.0618320610687024,4.3,5.0,96
823858,2026-06-09,MIA,ARI,146,109,676974.0,668678.0,False,9,7.0,8,2.0,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,2026,3.2923076923076926,6.341106719367589,3.6,2.8,93
824429,2026-06-09,CLE,NYY,114,147,677944.0,543037.0,False,9,2.0,tie,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2026,2.4129770992366413,4.429479768786127,3.7,5.8,97
822805,2026-06-09,TOR,PHI,141,143,656302.0,554430.0,False,9,3.0,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2026,3.3980132450331126,3.885498489425982,4.6,4.4,101
823620,2026-06-09,NYM,STL,121,138,642547.0,669160.0,False,9,4.0,3,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,2026,4.482978723404256,2.826962457337884,5.5,4.4,94
824105,2026-06-09,KC,TEX,118,140,663568.0,543135.0,False,9,4.0,6,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,2026,4.090415335463259,3.9000000000000004,4.7,4.8,98
824347,2026-06-09,COL,CHC,115,112,608372.0,607067.0,False,9,3.0,tie,2.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2026,5.619685039370079,5.727450980392157,5.6,3.8,112
824023,2026-06-09,LAA,HOU,108,117,700712.0,678906.0,False,9,5.0,2,2.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2026,4.135714285714286,4.891666666666667,6.1,5.4,98
823214,2026-06-09,SF,WSH,137,120,605288.0,674841.0,False,9,3.0,5,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2026,4.950220264317181,4.5285714285714285,6.5,5.0,95
824999,2026-06-09,ATH,MIL,133,158,669372.0,688107.0,False,9,3.0,tie,3.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2026,3.5626334519572955,5.542748091603054,5.1,8.0,97
822970,2026-06-10,TB,BOS,139,111,656876.0,687562.0,False,9,6.0,8,0.0,0.0,1.0,0.0,3.0,1.0,0.0,6.0,1.0,2026,2.859450171821306,4.783168316831683,3.6,4.3,97
824428,2026-06-10,CLE,NYY,114,147,800048.0,607074.0,False,9,3.0,tie,1.0,3.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,2026,4.265413533834587,3.511522633744856,3.5,5.4,97
823215,2026-06-10,SF,WSH,137,120,592662.0,656492.0,False,9,6.0,9,0.0,0.0,2.0,0.0,0.0,5.0,3.0,5.0,6.0,2026,7.1845070422535215,6.287250996015937,6.5,5.1,95
823287,2026-06-10,SD,CIN,135,113,650633.0,663903.0,False,9,3.0,8,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,2026,4.340875912408759,8.46036036036036,2.9,3.4,96
824831,2026-06-10,BAL,SEA,110,136,687064.0,669923.0,False,9,4.0,7,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,2026,3.958208955223881,3.3766798418972335,5.7,4.3,101
823372,2026-06-10,PIT,LAD,134,119,683003.0,660271.0,False,9,5.0,8,0.0,0.0,0.0,3.0,0.0,4.0,3.0,5.0,2.0,2026,5.078021978021978,2.874193548387097,6.0,5.5,95
823856,2026-06-10,MIA,ARI,146,109,687473.0,669194.0,False,9,6.0,4,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2026,3.6,5.387390029325513,4.5,2.8,93
822804,2026-06-10,TOR,PHI,141,143,453286.0,666200.0,False,9,4.0,7,1.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,2026,8.484615384615385,4.096563573883161,4.3,4.4,101
823618,2026-06-10,NYM,STL,121,138,681810.0,669467.0,False,9,5.0,4,2.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,2026,6.1,3.848031496062992,5.1,5.0,94
824590,2026-06-10,CWS,ATL,145,144,663436.0,519242.0,False,9,2.0,4,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2026,2.4795620437956205,2.073509933774835,5.4,5.0,101
824348,2026-06-10,COL,CHC,115,112,547179.0,684007.0,False,9,2.0,tie,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2026,4.953658536585366,8.560992907801419,6.2,3.4,112
824996,2026-06-10,ATH,MIL,133,158,678022.0,687075.0,False,9,3.0,7,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2026,4.85,5.2875,5.6,8.3,97
823619,2026-06-11,NYM,STL,121,138,681035.0,690928.0,False,9,4.0,1,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2026,2.676271186440678,4.807317073170732,4.4,5.3,94
824265,2026-06-11,DET,MIN,116,142,672456.0,805673.0,False,9,3.0,tie,1.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,2026,5.659055118110237,4.5285714285714285,5.3,4.6,96
823855,2026-06-11,MIA,ARI,146,109,663969.0,518876.0,False,9,1.0,tie,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2026,2.734146341463415,5.716822429906542,4.6,2.7,93
824101,2026-06-11,KC,TEX,118,140,608379.0,677958.0,False,9,2.0,4,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2026,4.195890410958905,4.959504132231405,4.9,4.7,98
824346,2026-06-11,COL,CHC,115,112,663372.0,665795.0,False,9,5.0,4,0.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,1.0,2026,4.824137931034483,6.978504672897197,5.7,3.1,112
823371,2026-06-11,PIT,LAD,134,119,656605.0,680736.0,False,9,4.0,5,0.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,0.0,2026,4.522764227642277,3.379503105590062,6.3,6.0,95
824827,2026-06-11,BAL,SEA,110,136,680694.0,693433.0,False,9,6.0,3,1.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,2026,4.345551601423487,1.6324232081911263,5.8,4.0,101
823370,2026-06-12,PIT,MIA,134,146,677952.0,645261.0,False,9,4.0,7,0.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,0.0,2026,3.2980198019801983,4.670512820512821,5.9,4.7,95
822726,2026-06-12,WSH,SEA,120,136,641793.0,682243.0,False,9,5.0,2,0.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,2026,4.62892561983471,2.0671361502347416,5.2,4.2,99
824826,2026-06-12,BAL,SD,110,135,669358.0,656288.0,False,9,4.0,tie,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2026,3.5968944099378883,5.733928571428572,5.6,3.0,101
824425,2026-06-12,CLE,DET,114,116,676440.0,656427.0,False,9,2.0,2,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2026,5.023076923076923,2.482716049382716,3.8,6.3,97
824752,2026-06-12,BOS,TEX,111,140,543243.0,683004.0,False,9,4.0,5,3.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,2026,3.5982206405693953,4.669343065693431,4.5,4.4,104
824507,2026-06-12,CIN,ARI,113,109,666157.0,593958.0,False,9,3.0,9,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2026,6.243939393939394,3.298675496688742,3.6,2.5,105
823617,2026-06-12,NYM,ATL,121,144,690997.0,675911.0,False,9,6.0,2,2.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2026,6.065779467680609,4.741221374045802,4.3,4.3,94
822803,2026-06-12,TOR,NYY,141,147,702056.0,677960.0,False,9,5.0,5,3.0,2.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,2026,3.452112676056338,4.843421052631579,4.2,5.4,101
824588,2026-06-12,CWS,LAD,145,119,641743.0,808963.0,False,9,7.0,5,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2026,5.092337164750958,2.3783505154639175,5.2,5.9,101
824102,2026-06-12,KC,HOU,118,117,679883.0,837227.0,False,9,14.0,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2026,5.561538461538461,5.639682539682539,4.8,4.4,98
823695,2026-06-12,MIN,STL,142,138,657746.0,681517.0,False,9,7.0,7,2.0,2.0,0.0,0.0,1.0,2.0,7.0,3.0,0.0,2026,2.7474358974358974,4.012863070539419,4.3,5.6,99
824020,2026-06-12,LAA,TB,108,139,691951.0,663556.0,False,9,2.0,tie,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2026,4.6,3.2195219123505976,5.5,4.0,98
823211,2026-06-12,SF,CHC,137,112,694738.0,665871.0,False,9,3.0,5,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2026,3.890513833992095,5.375862068965517,5.7,3.4,95
823694,2026-06-13,MIN,STL,142,138,687570.0,669461.0,False,9,5.0,7,2.0,2.0,0.0,2.0,2.0,0.0,5.0,1.0,1.0,2026,2.6867768595041324,3.313675213675214,4.3,5.9,99
822802,2026-06-13,TOR,NYY,141,147,592332.0,693645.0,False,9,2.0,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2026,2.922695035460993,2.990909090909091,4.5,5.5,101
824828,2026-06-13,BAL,SD,110,135,694346.0,681190.0,False,9,6.0,1,6.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2026,6.114705882352941,6.392181069958848,5.9,3.1,101
822725,2026-06-13,WSH,SEA,120,136,676917.0,622491.0,False,9,5.0,5,3.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,2026,3.6154639175257732,4.165573770491804,5.0,4.9,99
823369,2026-06-13,PIT,MIA,134,146,696149.0,669199.0,False,9,2.0,3,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2026,4.273913043478261,1.3692307692307695,5.3,5.4,95
824508,2026-06-13,CIN,ARI,113,109,695076.0,647336.0,False,9,1.0,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2026,4.867955801104973,2.9013245033112582,3.2,2.6,105
824426,2026-06-13,CLE,DET,114,116,676282.0,669373.0,False,9,2.0,3,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,6.967924528301888,1.807482993197279,3.7,6.4,97
824749,2026-06-13,BOS,TEX,111,140,624133.0,594798.0,False,9,3.0,tie,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,2026,2.467588932806324,5.330769230769231,4.6,3.9,104
824587,2026-06-13,CWS,LAD,145,119,680732.0,808967.0,False,9,3.0,1,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2026,3.589795918367347,3.310843373493976,5.3,6.0,101
824100,2026-06-13,KC,HOU,118,117,702070.0,681347.0,False,9,4.0,6,0.0,1.0,2.0,3.0,2.0,4.0,0.0,2.0,1.0,2026,1.7666666666666668,7.568085106382979,4.7,5.4,98
823776,2026-06-13,MIL,PHI,158,143,675660.0,605400.0,False,9,5.0,6,0.0,1.0,0.0,4.0,1.0,5.0,2.0,4.0,0.0,2026,4.0756097560975615,4.172961373390558,7.4,4.6,100
823213,2026-06-13,SF,CHC,137,112,686790.0,676962.0,False,9,3.0,3,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2026,3.2960784313725493,1.808487084870849,5.6,3.8,95
824019,2026-06-13,LAA,TB,108,139,667755.0,643377.0,False,9,4.0,7,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,2026,5.70377358490566,4.90952380952381,5.7,3.8,98
823368,2026-06-14,PIT,MIA,134,146,694973.0,676974.0,False,9,2.0,tie,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2026,2.5861660079051383,3.6466237942122186,4.6,4.9,95
824823,2026-06-14,BAL,SD,110,135,669432.0,621111.0,False,9,3.0,7,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2026,4.990756302521008,3.1790513833992096,6.1,3.8,101
822722,2026-06-14,WSH,SEA,120,136,676571.0,676106.0,False,9,5.0,4,2.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,2026,5.75625,3.4571428571428573,5.5,4.4,99
822801,2026-06-14,TOR,NYY,141,147,571578.0,701542.0,False,9,5.0,9,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,2026,5.230434782608696,3.176045627376426,4.3,4.5,101
824506,2026-06-14,CIN,ARI,113,109,671096.0,668678.0,False,9,3.0,6,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,2026,5.377580071174377,5.084732824427481,3.2,2.2,105
823615,2026-06-14,NYM,ATL,121,144,642547.0,693821.0,False,9,5.0,1,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2026,4.943971631205674,4.1580204778156995,3.9,4.2,94
824099,2026-06-14,KC,HOU,118,117,663568.0,681293.0,False,9,3.0,3,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2026,3.2557632398753893,4.523487544483986,5.1,5.6,98
823693,2026-06-14,MIN,STL,142,138,671737.0,700241.0,False,9,3.0,tie,0.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,2026,4.645064377682404,5.1,4.3,6.7,99
824586,2026-06-14,CWS,LAD,145,119,663542.0,686218.0,False,9,6.0,6,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,2026,2.132258064516129,5.125862068965517,5.2,6.1,101
823777,2026-06-14,MIL,PHI,158,143,690986.0,650911.0,False,9,3.0,4,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2026,2.902371541501976,1.336842105263158,7.4,5.2,100
824994,2026-06-14,ATH,COL,133,115,605488.0,608372.0,False,9,8.0,5,6.0,4.0,0.0,4.0,8.0,0.0,5.0,5.0,0.0,2026,7.171146245059289,4.635433070866142,5.7,4.6,97
824751,2026-06-14,BOS,TEX,111,140,813349.0,543135.0,False,9,5.0,2,1.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2026,5.435766423357665,4.4664596273291925,4.3,4.0,104
823452,2026-06-15,PHI,MIA,143,146,554430.0,687473.0,False,9,2.0,tie,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2026,4.25625,2.4333333333333336,4.9,4.6,102
824505,2026-06-15,CIN,NYM,113,121,695505.0,668964.0,False,9,6.0,2,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2026,2.3907801418439716,3.7451612903225806,3.1,4.4,105
824666,2026-06-15,CHC,COL,112,115,684007.0,547179.0,False,9,4.0,8,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,2026,8.634351145038169,4.758536585365854,4.0,6.1,98
822887,2026-06-15,TEX,MIN,140,142,669022.0,702474.0,False,9,3.0,1,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2026,2.6515695067264575,3.4333333333333336,3.9,4.8,103
824181,2026-06-15,HOU,DET,117,116,678906.0,623454.0,False,9,6.0,3,1.0,1.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,2026,4.86,1.1952380952380954,4.5,5.5,99
825071,2026-06-15,ARI,LAA,109,108,669194.0,700712.0,False,9,2.0,tie,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2026,6.604823151125402,3.992857142857143,2.7,5.8,100
824993,2026-06-15,ATH,PIT,133,134,669372.0,683003.0,False,9,5.0,7,0.0,3.0,0.0,3.0,1.0,0.0,5.0,1.0,0.0,2026,4.125641025641025,4.092366412213741,6.1,3.9,97
823938,2026-06-15,LAD,TB,119,139,641778.0,607259.0,False,9,4.0,2,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2026,5.811864406779661,3.8333333333333335,5.8,3.7,94
823451,2026-06-16,PHI,MIA,143,146,666200.0,663969.0,False,9,4.0,2,3.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2026,4.054063604240283,2.56969696969697,5.0,4.2,102
822723,2026-06-16,WSH,KC,120,118,656492.0,608379.0,False,9,5.0,7,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,1.0,2026,5.285185185185185,3.8284768211920532,6.8,4.5,99
824750,2026-06-16,BOS,TOR,111,141,801139.0,656302.0,False,9,2.0,tie,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2026,2.6364238410596026,2.689041095890411,4.5,4.3,104
823535,2026-06-16,NYY,CWS,147,145,543037.0,663436.0,False,9,6.0,4,1.0,1.0,4.0,6.0,0.0,1.0,0.0,1.0,0.0,2026,4.226760563380282,2.4795620437956205,4.9,5.2,97
824504,2026-06-16,CIN,NYM,113,121,663903.0,673540.0,False,9,4.0,1,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2026,7.8297297297297295,6.379569892473119,4.1,3.7,105
824912,2026-06-16,ATL,SF,144,137,656550.0,605288.0,False,9,3.0,1,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2026,5.477049180327869,4.442592592592593,3.9,5.8,100
